Unnamed: 0, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai,cluster
1450,1998.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,HTTT0001,HTTT,1,11.0,D480104,0.0,21.0,0.6608247422680413,0.5964912280701755,0.7897489539748953,7.84,7.0,7.39,8.27,0.0,0.0,7.9,0.0,0.0,0.36363636363636365,19,17,20,20,20,19,17,155.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,3,3,3,70,76,80,75,80,75,90,1,10
474,1996.0,1.0,Long An,KTPM0001,CNPM,1,9.0,D480103,-1.0,-1.0,0.743298969072165,0.7079463364293086,0.7332635983263598,8.09,7.04,7.39,7.6,0.0,0.0,0.0,0.0,0.0,0.0,24,19,18,18,14,19,17,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,80,81,77,71,62,63,73,1,11
1706,1999.0,1.0,Đồng Nai,MTCL2017.2,KTMT,1,12.0,D520214,0.0,22.0,0.7175257731958763,0.7925696594427245,0.7311715481171548,7.23,6.41,6.06,7.47,0.0,0.0,0.0,0.0,0.0,0.0,17,22,19,21,20,16,17,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,5,5,5,5,5,5,85,90,80,80,72,72,81,1,11
1948,1999.0,0.0,Quảng Trị,CNTT2017,KTTT,0,12.0,D480201,0.0,25.75,0.709278350515464,0.7327141382868937,0.7259414225941423,7.69,8.01,7.94,7.42,0.0,0.0,0.0,0.0,0.0,0.0,20,22,19,17,23,15,15,135.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,100,95,100,100,100,100,96,1,11
2160,2000.0,0.0,Hồ Chí Minh,HTCL2018.1,HTTT,1,13.0,D480104,4.0,26.8,0.743298969072165,0.7069143446852425,0.6715481171548117,7.42,7.4,7.81,7.31,0.0,0.0,0.0,0.0,0.0,0.0,19,19,15,20,16,18,16,151.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,6,6,6,85,78,91,84,73,66,75,0,11
3176,2001.0,1.0,Bình Định,PMCL2019.3,CNPM,1,14.0,D480103,0.0,23.75,0.7649484536082475,0.7678018575851394,0.7353556485355649,7.25,8.46,7.82,7.88,0.0,0.0,0.0,0.0,0.0,0.0,17,21,21,22,20,18,18,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,3,3,3,3,3,3,100,89,93,96,100,99,79,1,11
171,1995.0,1.0,Thanh Hoá,KHMT0001,KHMT,0,8.0,D480101,0.0,25.0,0.4030927835051547,0.27966976264189886,0.5052301255230125,5.37,6.43,5.63,6.29,0.0,3.44,6.47,0.0,0.8333333333333333,0.6363636363636364,22,24,18,22,22,23,21,142.0,17.0,22.0,11.0,4.0,3.0,4.0,0.0,0.0,10.0,0.0,0,0,0,0,0,0,0,2,2,4,59,57,78,81,81,63,68,0,12
1622,1998.0,1.0,Quảng Ngãi,CNTT2016,KTTT,0,11.0,D480201,0.0,22.5,0.48453608247422686,0.2321981424148607,0.7562761506276151,6.3,7.3,6.88,7.4,0.0,7.64,7.75,0.0,0.5833333333333333,0.7272727272727273,15,15,21,24,23,23,20,141.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,74,68,74,85,76,75,89,1,12
208,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,24.5,0.44742268041237115,0.3281733746130031,0.5198744769874476,5.77,5.13,5.85,4.94,0.0,5.49,6.1,0.0,0.5833333333333333,0.5454545454545454,22,19,29,22,22,17,25,146.0,13.0,11.0,16.0,4.0,4.0,0.0,11.0,0.0,3.0,0.0,2,2,2,3,4,4,4,4,4,4,65,63,70,39,73,58,61,0,12
79,1995.0,1.0,Quảng Ngãi,CNTT0001,KTTT,0,8.0,D480201,0.0,26.0,0.3278350515463918,0.35603715170278644,0.6182008368200836,5.93,6.59,3.78,5.83,0.0,6.01,6.4,0.0,0.5833333333333333,0.36363636363636365,22,19,22,18,28,20,23,140.0,11.0,11.0,3.0,3.0,2.0,10.0,2.0,0.0,0.0,0.0,0,0,0,0,3,3,4,4,4,4,78,59,85,77,67,54,50,0,12
257,1995.0,1.0,Bình Thuận,KHMT0001,KHMT,0,8.0,D480101,0.0,26.5,0.377319587628866,0.10319917440660475,0.46757322175732213,5.97,7.37,8.08,5.62,0.0,6.64,9.0,0.0,0.8333333333333333,0.36363636363636365,22,22,19,15,24,26,29,144.0,10.0,15.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,2,3,3,4,4,4,4,62,57,70,0,91,75,58,0,12
278,1995.0,1.0,Khánh Hoà,KTPM2013,CNPM,0,8.0,D480103,0.0,31.0,0.7938144329896908,0.8854489164086689,0.8880753138075314,8.66,7.73,8.61,9.01,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,22,18,23,17,15,15,17,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,87,89,87,82,88,77,68,2,13
2118,2000.0,1.0,Bình Phước,PMCL2018.1,CNPM,1,13.0,D480103,4.0,24.53,0.8845360824742269,0.8204334365325078,0.8326359832635983,7.68,7.58,8.34,9.17,6.1,0.0,0.0,0.3333333333333333,0.0,0.0,17,22,17,20,18,20,12,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,3,3,4,4,4,4,90,90,100,100,100,100,100,1,13
2510,2000.0,0.0,Đồng Tháp,MMTT2018,MMT&TT,0,13.0,7480102,0.0,21.55,0.8422680412371135,0.7698658410732715,0.8535564853556485,8.19,9.17,8.99,9.12,7.5,0.0,0.0,0.3333333333333333,0.0,0.0,13,22,19,15,23,15,14,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,3,3,3,3,3,3,3,90,100,100,100,100,100,100,2,13
1677,1999.0,0.0,Hồ Chí Minh,HTTT2017,HTTT,0,12.0,D480104,0.0,24.75,0.7484536082474227,0.9143446852425181,0.9581589958158996,8.53,8.57,9.01,8.94,9.7,0.0,0.0,0.3333333333333333,0.0,0.0,20,20,16,25,19,16,14,154.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,80,80,95,90,100,100,100,1,13
2178,1999.0,1.0,Long An,MMTT2018,MMT&TT,0,13.0,7480102,5.0,827.0,0.863917525773196,0.8637770897832817,0.8138075313807531,8.26,7.43,8.12,6.9,8.8,0.0,0.0,0.3333333333333333,0.0,0.0,20,21,24,24,21,20,11,163.0,9.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,100,85,100,88,100,86,100,1,13
720,1996.0,1.0,Ninh Bình,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,0.6371134020618557,0.564499484004128,0.8253138075313807,6.55,6.46,6.6,6.25,0.0,7.97,0.0,0.0,0.5833333333333333,0.0,17,20,23,20,20,23,22,153.0,4.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,2,2,2,2,2,4,80,63,82,61,68,68,76,0,14
804,1996.0,0.0,Bình Định,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,0.7536082474226804,0.5799793601651188,0.8023012552301255,8.11,6.95,7.88,7.8,0.0,7.17,0.0,0.0,0.5833333333333333,0.0,13,22,25,23,17,14,14,149.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,69,69,75,71,60,66,80,1,14
740,1996.0,1.0,Cần Thơ,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,0.6402061855670104,0.5686274509803921,0.6129707112970711,7.1,6.47,6.71,7.2,0.0,7.0,0.0,0.0,0.5833333333333333,0.0,17,19,22,21,15,14,15,149.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,64,65,78,73,60,69,85,0,14
1440,1997.0,1.0,Gia Lai,KHMT0001,KHMT,0,11.0,D480101,0.0,22.5,0.6896907216494846,0.5500515995872034,0.7855648535564853,6.87,6.38,7.7,8.52,0.0,7.05,0.0,0.0,0.6666666666666666,0.0,17,21,20,22,20,19,20,147.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,81,98,95,90,95,100,100,0,14
203,1995.0,1.0,Bắc Giang,KTMT0001,KTMT,0,8.0,D520214,0.0,23.5,0.5835051546391753,0.5242518059855522,0.7165271966527196,6.52,4.54,5.63,5.17,0.0,6.63,0.0,0.0,0.5833333333333333,0.0,22,19,21,20,18,15,12,152.0,3.0,7.0,3.0,4.0,8.0,7.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,73,62,90,78,74,84,73,0,14
3156,2001.0,1.0,Bình Định,CNTT2019,KTTT,0,14.0,D480201,0.0,24.7,0.9134020618556701,0.9019607843137256,0.8933054393305438,8.31,8.86,8.6,7.56,0.0,0.0,0.0,0.0,0.0,0.0,16,21,19,18,20,15,10,127.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,2,2,2,2,2,2,100,100,100,100,100,100,99,1,15
3218,2001.0,1.0,Thừa Thiên Huế,KHTN2019,KHMT,3,14.0,D480101,0.0,24.75,0.9701030927835053,0.9236326109391125,0.9843096234309623,9.46,9.13,9.29,9.3,0.0,0.0,0.0,0.0,0.0,0.0,13,22,18,24,22,7,10,128.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,100,100,100,100,100,100,100,2,15
2835,2001.0,1.0,Ninh Thuận,KHDL2019,KTTT,0,14.0,7480109,5.0,870.0,0.9154639175257734,0.8586171310629516,0.9006276150627615,8.67,8.32,8.7,8.23,0.0,0.0,0.0,0.0,0.0,0.0,21,18,15,18,16,14,14,124.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,100,100,100,100,100,100,100,1,15
3011,2000.0,1.0,Đồng Nai,KHMT2019,KHMT,0,14.0,D480101,0.0,24.7,0.9154639175257734,0.9370485036119712,0.8483263598326359,8.58,8.84,8.29,7.95,0.0,0.0,0.0,0.0,0.0,0.0,13,19,21,24,18,14,8,129.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,81,100,100,100,100,100,99,1,15
892,1997.0,1.0,Bến Tre,KHMT0001,KHMT,0,10.0,D480101,-1.0,-1.0,0.8948453608247423,0.9824561403508772,0.8859832635983264,8.94,8.23,9.23,9.23,0.0,0.0,0.0,0.0,0.0,0.0,17,15,24,21,23,16,16,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,4,4,4,4,4,4,4,96,80,80,85,95,100,96,2,15
96,1995.0,1.0,Ninh Thuận,HTTT0001,HTTT,0,8.0,D480104,0.0,22.0,0.5391752577319588,0.521155830753354,0.5972803347280334,5.79,5.01,5.14,7.56,2.75,4.85,5.9,0.5,0.8333333333333333,0.8181818181818182,22,20,28,25,21,20,25,153.0,6.0,11.0,10.0,11.0,10.0,4.0,0.0,6.0,3.0,3.0,2,2,2,2,2,2,2,2,2,2,87,82,91,74,86,64,70,0,16
114,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,8.0,D480101,0.0,23.0,0.44742268041237115,0.28586171310629516,0.5271966527196652,5.39,6.31,6.6,6.05,4.0,6.49,5.73,0.5,0.5833333333333333,1.0,22,15,24,24,26,26,23,143.0,9.0,7.0,8.0,7.0,4.0,4.0,3.0,6.0,0.0,4.0,2,3,3,3,3,3,3,3,3,3,75,72,71,67,67,57,58,0,16
426,1996.0,1.0,Lâm Đồng,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,0.4484536082474227,0.3952528379772962,0.5878661087866108,4.47,6.69,5.01,5.37,3.94,2.87,6.3,0.5833333333333333,0.5833333333333333,0.7272727272727273,17,20,19,21,21,15,21,139.0,10.0,11.0,4.0,12.0,0.0,7.0,4.0,4.0,4.0,0.0,2,3,3,3,3,3,3,3,3,3,69,66,63,59,68,52,75,0,16
291,1995.0,0.0,Hồ Chí Minh,KHMT2013,KHMT,0,8.0,D480101,0.0,30.5,0.522680412371134,0.3715170278637771,0.600418410041841,4.47,3.6,6.93,6.92,3.75,0.0,8.24,0.5,0.0,1.0,22,15,27,18,26,26,27,147.0,14.0,11.0,10.0,6.0,14.0,0.0,3.0,3.0,0.0,0.0,3,3,3,4,4,4,4,4,4,4,99,72,71,40,64,65,63,0,16
388,1994.0,1.0,Nam Định,KTPM0001,CNPM,0,8.0,D480103,0.0,27.5,0.45257731958762887,0.3126934984520124,0.3713389121338912,2.68,4.18,5.81,5.61,7.5,1.16,7.97,0.5833333333333333,0.5833333333333333,1.0,22,15,21,16,12,19,28,157.0,10.0,8.0,17.0,12.0,6.0,4.0,3.0,0.0,7.0,0.0,2,2,2,2,2,2,2,2,2,2,77,66,62,29,17,60,38,1,16
1159,1997.0,1.0,Lâm Đồng,MMTT0001,MMT&TT,0,10.0,D480299,-1.0,-1.0,0.8020618556701031,0.5510835913312694,0.7102510460251046,7.32,5.78,7.69,8.25,0.0,7.5,0.0,0.0,0.3333333333333333,0.0,13,17,26,18,19,15,22,152.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,86,65,77,79,75,75,80,0,17
1056,1997.0,1.0,Hồ Chí Minh,HTTT0001,HTTT,1,10.0,D480104,-1.0,-1.0,0.6938144329896908,0.6006191950464397,0.5920502092050209,5.9,6.56,5.53,7.32,0.0,5.5,0.0,0.0,0.25,0.0,19,21,20,21,19,23,13,153.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,92,86,56,72,80,75,90,0,17
964,1997.0,1.0,Đồng Nai,CNTT2015,KTTT,0,10.0,D480201,-1.0,-1.0,0.722680412371134,0.4798761609907121,0.75836820083682,6.44,7.07,7.05,7.77,0.0,6.9,0.0,0.0,0.3333333333333333,0.0,17,21,24,25,24,16,17,143.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,73,65,66,76,80,75,76,0,17
1400,1997.0,1.0,Lâm Đồng,HTTT0001,HTTT,1,11.0,D480104,0.0,21.0,0.6443298969072165,0.44066047471620223,0.7018828451882845,6.83,5.99,6.92,8.44,0.0,8.0,0.0,0.0,0.3333333333333333,0.0,19,21,19,23,23,24,21,156.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,90,91,80,90,89,75,81,0,17
250,1995.0,1.0,An Giang,KTMT0001,KTMT,0,8.0,D520214,0.0,24.0,0.5103092783505155,0.4179566563467492,0.7280334728033473,5.92,6.47,7.16,5.92,0.0,8.4,0.0,0.0,0.3333333333333333,0.0,22,19,24,25,23,16,21,147.0,10.0,12.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,70,76,90,64,78,66,67,0,17
2588,2000.0,0.0,Quảng Nam,HTCL2018.2,HTTT,1,13.0,D480104,0.0,19.65,0.8690721649484536,0.7420020639834882,0.8263598326359832,7.48,7.55,7.56,8.31,0.0,0.0,0.0,0.0,0.0,0.0,15,17,21,16,24,20,16,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,3,3,3,3,3,3,85,95,90,83,84,96,96,1,18
605,1996.0,0.0,Long An,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,0.8793814432989691,0.739938080495356,0.8347280334728033,8.01,8.55,8.16,7.95,0.0,0.0,0.0,0.0,0.0,0.0,17,24,24,23,16,19,17,153.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,77,84,95,80,81,85,76,2,18
1181,1997.0,0.0,Hồ Chí Minh,ATTN2015,MMT&TT,2,10.0,D480299,-1.0,-1.0,0.8505154639175259,0.8070175438596492,0.8587866108786611,7.51,7.55,9.05,7.9,0.0,0.0,0.0,0.0,0.0,0.0,17,23,17,18,20,19,18,149.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,95,85,69,90,85,85,90,2,18
1433,1998.0,0.0,Hồ Chí Minh,ATTT2016,MMT&TT,0,11.0,D480299,0.0,22.5,0.8051546391752578,0.7471620227038185,0.8106694560669456,7.81,8.21,8.37,8.63,0.0,0.0,0.0,0.0,0.0,0.0,17,21,24,20,16,16,12,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,80,88,90,95,95,90,100,1,18
2643,1999.0,1.0,Đắk Lắk,CNTT2018,KTTT,0,13.0,D480201,0.0,23.15,0.7969072164948454,0.7306501547987617,0.8765690376569039,7.73,8.2,7.94,8.51,0.0,0.0,0.0,0.0,0.0,0.0,20,20,16,18,16,14,19,132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,85,80,90,100,100,100,100,1,18
912,1994.0,1.0,Hồ Chí Minh,KHMT2015,KHMT,0,10.0,D480101,-1.0,-1.0,0.7855670103092784,0.40247678018575855,0.6401673640167364,5.7,5.66,6.72,8.0,0.0,0.0,8.1,0.0,0.0,0.2727272727272727,13,22,23,22,22,23,20,144.0,12.0,16.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69,44,54,34,72,68,70,0,19
975,1997.0,1.0,Hồ Chí Minh,HTTT0001,HTTT,0,10.0,D480104,-1.0,-1.0,0.7484536082474227,0.35294117647058826,0.7269874476987448,7.83,7.03,6.02,8.19,0.0,0.0,9.7,0.0,0.0,0.36363636363636365,17,18,20,24,16,19,18,153.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,91,62,64,64,80,80,80,0,19
19,1995.0,1.0,Quảng Ngãi,KTPM0001,CNPM,1,8.0,D480103,0.0,25.0,0.6298969072164949,0.4695562435500516,0.6098326359832635,6.14,6.52,5.53,6.09,0.0,0.0,3.2,0.0,0.0,0.36363636363636365,18,22,23,17,19,18,22,156.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2,2,2,2,2,2,3,3,3,4,84,54,80,59,83,64,61,0,19
1588,1998.0,1.0,Hồ Chí Minh,CNTT2016,KTTT,0,11.0,D480201,0.0,22.5,0.6855670103092785,0.5180598555211559,0.5460251046025104,6.24,6.93,7.41,7.77,0.0,0.0,5.2,0.0,0.0,0.36363636363636365,17,19,13,16,23,27,23,143.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,4,4,4,4,4,4,56,58,76,80,76,80,83,1,19
253,1995.0,1.0,Đồng Tháp,KTPM0001,CNPM,0,8.0,D480103,0.0,28.0,0.5010309278350517,0.30650154798761614,0.7437238493723849,6.96,8.52,5.76,7.18,0.0,0.0,8.6,0.0,0.0,0.5454545454545454,22,19,23,27,20,23,23,159.0,6.0,15.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,3,4,4,4,88,82,87,78,88,75,64,1,19
571,1996.0,1.0,Đồng Nai,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,0.643298969072165,0.5686274509803921,0.7018828451882845,5.32,5.66,6.65,7.56,5.9,6.5,0.0,0.25,0.3333333333333333,0.0,17,22,24,25,21,22,22,148.0,6.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,77,75,58,73,60,66,76,1,20
1490,1997.0,1.0,Bình Thuận,MMTT0001,MMT&TT,0,11.0,D480102,0.0,23.75,0.6742268041237114,0.7131062951496389,0.8085774058577406,7.32,7.49,8.72,8.22,8.3,5.9,0.0,0.25,0.3333333333333333,0.0,13,15,21,23,21,18,14,155.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,2,4,4,4,4,4,4,24,88,95,95,80,90,100,0,20
67,1995.0,0.0,Khánh Hòa,HTTT0001,HTTT,0,8.0,D480104,0.0,24.0,0.6536082474226804,0.521155830753354,0.6882845188284519,6.19,5.76,5.26,5.55,7.5,7.0,0.0,0.25,0.3333333333333333,0.0,22,19,24,16,28,18,26,155.0,3.0,11.0,3.0,3.0,4.0,7.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,78,87,90,69,70,64,68,0,20
2045,1999.0,1.0,Bến Tre,MMTT2017,MMT&TT,0,12.0,D480102,0.0,25.75,0.6742268041237114,0.6635706914344686,0.8002092050209205,7.06,8.14,7.83,8.05,10.0,7.9,0.0,0.25,0.3333333333333333,0.0,20,21,17,17,17,20,12,137.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,80,80,73,68,73,83,78,0,20
824,1995.0,1.0,Hồ Chí Minh,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,0.6061855670103093,0.49638802889576883,0.7301255230125523,7.01,7.44,8.09,7.64,8.3,8.3,0.0,0.25,0.25,0.0,17,20,22,24,14,17,18,149.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,66,52,61,49,60,58,60,0,20
2624,2000.0,1.0,Khánh Hòa,KHDL2018,KTTT,0,13.0,7480201_KHDL,0.0,21.15,0.622680412371134,0.6006191950464397,0.700836820083682,8.75,9.06,8.16,8.8,0.0,0.0,0.0,0.0,0.0,0.0,19,24,21,19,14,18,18,140.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,70,85,100,90,100,100,100,0,21
74,1995.0,1.0,Đồng Nai,CNTT2013,KTTT,0,8.0,D480201,0.0,24.5,0.6278350515463917,0.5964912280701755,0.6673640167364017,6.85,7.18,6.59,6.23,0.0,0.0,0.0,0.0,0.0,0.0,22,18,23,23,19,14,21,147.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,98,100,100,100,70,61,64,0,21
2365,2000.0,1.0,Thừa Thiên Huế,KHCL2018.2,KHMT,1,13.0,D480101,0.0,20.35,0.6670103092783506,0.6191950464396285,0.6673640167364017,6.97,7.35,7.84,7.82,0.0,0.0,0.0,0.0,0.0,0.0,19,19,22,23,24,20,19,141.0,7.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,5,5,5,5,5,5,5,96,75,91,96,74,74,74,0,21
1309,1998.0,1.0,Phú Yên,MMTT0001,MMT&TT,0,11.0,D480102,0.0,22.5,0.5731958762886598,0.5768833849329206,0.5983263598326359,6.74,7.58,7.83,7.81,0.0,0.0,0.0,0.0,0.0,0.0,13,21,15,21,24,23,23,149.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,4,4,4,4,4,4,61,95,85,100,90,75,83,1,21
385,1995.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KTPM0001,CNPM,0,8.0,D480103,0.0,28.5,0.6536082474226804,0.5923632610939114,0.5261506276150628,7.54,5.9,5.79,6.74,0.0,0.0,0.0,0.0,0.0,0.0,22,19,27,17,23,22,19,155.0,3.0,0.0,13.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,4,4,4,4,84,86,64,82,74,69,64,0,21
810,1996.0,1.0,Phú Yên,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,0.6948453608247424,0.5510835913312694,0.5794979079497907,5.54,6.51,7.39,6.78,8.4,0.0,4.2,0.3333333333333333,0.0,0.36363636363636365,17,20,29,17,19,20,21,153.0,4.0,4.0,8.0,3.0,4.0,0.0,3.0,0.0,0.0,4.0,2,3,3,4,4,4,4,4,4,4,64,56,65,61,48,67,80,0,22
802,1996.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,0.5185567010309279,0.43137254901960786,0.7175732217573222,5.21,7.3,6.22,7.86,8.0,0.0,9.1,0.25,0.0,0.36363636363636365,17,20,25,22,26,20,19,143.0,6.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,62,67,57,81,66,76,80,0,22
78,1995.0,1.0,Quảng Ngãi,KHMT0001,KHMT,0,8.0,D480101,0.0,25.5,0.5845360824742268,0.6026831785345718,0.6485355648535565,6.47,6.72,7.0,7.04,8.0,0.0,7.0,0.25,0.0,0.36363636363636365,18,22,27,21,25,20,20,144.0,3.0,8.0,9.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,61,64,75,67,84,70,66,0,22
773,1996.0,0.0,Vĩnh Long,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,0.6144329896907217,0.7409700722394221,0.6997907949790795,6.78,6.1,6.89,5.8,6.2,0.0,7.1,0.25,0.0,0.2727272727272727,13,23,27,17,20,18,22,153.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2,2,2,3,3,3,4,4,4,4,80,85,73,80,62,72,75,0,22
556,1996.0,1.0,Tiền Giang,TMĐT2014,HTTT,0,9.0,D52480104,-1.0,-1.0,0.5938144329896907,0.6026831785345718,0.7186192468619247,6.98,7.32,8.02,6.22,9.2,0.0,5.8,0.25,0.0,0.36363636363636365,17,22,20,24,24,24,22,156.0,7.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,80,75,80,69,70,68,60,0,22
2774,2001.0,1.0,Hồ Chí Minh,CNTT2019,KTTT,0,14.0,D480201,4.0,26.2,0.9340206185567012,0.8482972136222912,0.8002092050209205,7.65,8.78,8.78,9.03,0.0,0.0,0.0,0.0,0.0,0.0,16,19,23,19,19,14,12,126.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,2,2,2,2,3,3,3,3,3,3,100,100,100,100,100,100,97,1,23
